object,split,label,image,mask
macaroni1,train,normal,macaroni1/Data/Images/Normal/0485.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0339.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0613.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0865.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0391.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0975.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0029.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0897.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0052.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0969.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0248.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0651.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0448.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0803.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0841.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0960.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0447.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0700.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0241.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0373.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0337.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0786.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0433.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0314.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0962.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0173.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0281.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0771.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0207.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0535.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0375.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0270.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0978.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0584.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0607.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0124.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0105.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0460.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0278.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0531.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0420.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0444.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0551.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0945.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0999.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0983.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0025.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0856.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0816.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0361.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0970.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0866.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0004.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0128.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0822.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0304.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0343.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0061.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0609.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0204.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0392.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0693.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0843.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0349.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0611.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0661.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0419.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0389.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0546.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0143.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0689.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0430.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0275.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0576.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0299.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0666.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0761.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0620.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0087.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0135.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0921.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0201.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0110.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0859.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0708.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0092.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0009.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0622.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0064.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0801.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0813.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0127.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0877.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0000.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0382.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0742.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0125.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0094.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0185.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0410.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0637.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0597.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0506.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0759.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0175.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0210.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0864.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0070.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0501.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0831.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0955.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0961.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0099.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0942.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0302.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0782.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0209.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0783.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0641.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0696.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0926.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0699.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0035.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0058.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0679.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0254.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0664.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0987.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0344.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0478.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0413.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0855.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0193.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0075.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0665.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0089.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0504.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0899.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0245.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0462.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0047.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0744.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0849.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0746.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0662.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0458.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0045.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0003.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0656.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0039.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0225.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0476.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0747.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0577.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0086.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0716.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0596.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0854.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0574.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0528.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0438.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0905.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0236.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0601.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0223.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0316.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0660.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0957.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0848.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0740.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0873.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0482.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0833.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0931.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0823.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0598.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0123.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0258.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0829.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0224.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0732.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0505.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0776.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0169.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0766.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0876.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0586.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0805.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0399.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0580.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0644.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0721.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0272.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0028.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0305.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0405.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0118.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0325.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0480.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0907.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0077.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0032.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0300.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0198.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0076.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0992.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0149.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0850.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0181.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0507.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0184.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0043.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0073.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0934.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0610.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0051.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0355.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0409.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0998.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0155.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0441.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0595.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0271.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0542.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0687.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0878.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0096.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0312.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0697.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0273.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0911.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0681.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0338.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0221.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0078.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0973.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0736.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0065.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0754.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0136.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0941.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0440.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0227.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0114.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0753.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0232.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0812.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0991.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0606.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0680.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0995.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0182.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0228.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0910.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0481.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0019.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0922.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0132.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0904.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0443.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0944.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0467.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0570.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0691.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0686.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0151.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0810.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0416.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0573.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0791.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0213.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0053.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0140.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0743.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0354.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0958.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0789.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0150.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0734.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0069.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0976.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0956.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0549.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0809.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0517.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0088.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0289.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0909.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0274.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0981.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0358.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0340.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0017.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0886.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0166.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0993.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0211.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0982.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0471.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0163.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0030.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0220.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0592.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0487.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0370.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0037.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0475.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0959.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0164.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0250.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0054.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0583.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0424.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0828.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0219.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0364.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0381.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0750.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0541.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0862.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0291.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0171.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0857.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0778.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0295.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0954.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0411.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0301.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0715.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0677.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0167.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0317.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0837.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0773.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0795.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0585.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0526.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0266.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0356.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0990.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0014.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0041.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0429.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0711.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0401.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0578.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0328.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0486.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0398.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0470.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0283.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0883.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0059.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0310.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0624.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0158.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0296.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0916.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0887.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0675.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0269.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0162.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0881.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0815.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0056.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0701.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0044.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0785.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0519.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0192.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0122.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0880.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0707.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0908.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0500.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0311.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0748.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0949.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0422.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0633.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0222.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0566.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0741.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0581.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0676.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0529.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0530.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0318.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0412.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0533.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0103.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0890.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0544.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0634.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0033.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0252.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0243.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0706.JPG,
macaroni1,train,normal,macaroni1/Data/Images/Normal/0623.JPG,
